task_id,step_index,split,decision,variant,image_path,step_instruction,multi_element_instruction,target_coordinates,target_bounding_box,nearest_element_text,nearest_element_relative_position,nearest_element_tag,nearest_element_distance,nearest_element_bounding_box,Unnamed: 15
f02ef5ca-8ebc-451b-bf6d-d67463a467b3,3,test_task_style,keep,precision,run_20251112_005206_test_task_precision/f02ef5ca-8ebc-451b-bf6d-d67463a467b3/screenshots/step_3_click.png,Click on 'Most popular' div,Click on the div above 'Top rated',"(1079, 258)","[1026.6484375, 246.39999389648438, 103.785888671875, 22.399993896484375]",Top rated,"[""above""]",div,29.3999938964844,"[1026.6484375, 275.79998779296875, 103.785888671875, 22.399993896484375]",
f02ef5ca-8ebc-451b-bf6d-d67463a467b3,3,test_task_style,keep,style,run_20251112_005316_test_task_style/f02ef5ca-8ebc-451b-bf6d-d67463a467b3/screenshots/step_3_click.png,Click on 'Most popular' div,Click on the div above 'Top rated',"(1150, 401)","[1092.78125, 376, 114.0625, 50]",Top rated,"[""above""]",div,60.0,"[1092.78125, 436, 114.0625, 50]",
f02ef5ca-8ebc-451b-bf6d-d67463a467b3,3,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/f02ef5ca-8ebc-451b-bf6d-d67463a467b3/screenshots/step_3_click.png,Click on 'Most popular' div,Click on the div above 'Top rated',"(1129, 368)","[1055.21875, 352, 148.265625, 32]",Top rated,"[""above""]",div,42.0,"[1055.21875, 394, 148.265625, 32]",
f02ef5ca-8ebc-451b-bf6d-d67463a467b3,14,test_task_style,keep,original,run_20251112_005055_test_task_original/f02ef5ca-8ebc-451b-bf6d-d67463a467b3/screenshots/step_14_click.png,Click on 'Events & Activities' div,Click on the div to the right of 'HOTELS',"(942, 98)","[856.90625, 87.59375, 169.828125, 20.796875]",To,"[""above""]",div,135.553527844659,"[840, 189, 393, 12]",
f02ef5ca-8ebc-451b-bf6d-d67463a467b3,14,test_task_style,keep,precision,run_20251112_005206_test_task_precision/f02ef5ca-8ebc-451b-bf6d-d67463a467b3/screenshots/step_14_click.png,Click on 'Events & Activities' div,Click on the div to the right of 'HOTELS',"(947, 69)","[887.8296508789062, 61.31562423706055, 118.87969970703125, 14.557811737060547]",To,"[""above"", ""right""]",label,95.2779214479206,"[875.9953002929688, 131.60000610351562, 8.8812255859375, 9.800003051757812]",
f02ef5ca-8ebc-451b-bf6d-d67463a467b3,14,test_task_style,keep,style,run_20251112_005316_test_task_style/f02ef5ca-8ebc-451b-bf6d-d67463a467b3/screenshots/step_14_click.png,Click on 'Events & Activities' div,Click on the button to the left of 'HOTELS',"(770, 98)","[684.890625, 87.59375, 169.828125, 20.796875]",Apply promo code,"[""above""]",label,110.745664352387,"[624.375, 169.46875, 140.84375, 20]",
f02ef5ca-8ebc-451b-bf6d-d67463a467b3,14,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/f02ef5ca-8ebc-451b-bf6d-d67463a467b3/screenshots/step_14_click.png,Click on 'Events & Activities' div,Click on the div to the right of 'HOTELS',"(942, 98)","[856.90625, 87.59375, 169.828125, 20.796875]",To,"[""above""]",div,135.553527844659,"[840, 189, 393, 12]",
f09c5fe6-0734-4c2d-b330-97aba7bae539,4,test_domain_original,keep,original,run_20251112_004959_test_domain_original/f09c5fe6-0734-4c2d-b330-97aba7bae539/screenshots/step_4_click.png,Click on 'Employment' button,Click on the button to the right of ‘Grants',"(1055, 253)","[984.640625, 218.171875, 139.84375, 70.5625]",Grants,"[""right""]",span,118.609708453622,"[911.265625, 242.171875, 49.375, 22.5625]",
f09c5fe6-0734-4c2d-b330-97aba7bae539,4,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/f09c5fe6-0734-4c2d-b330-97aba7bae539/screenshots/step_4_click.png,Click on 'Employment' button,Click on the button to the right of ‘Grants',"(1026, 177)","[977.2437133789062, 152.72030639648438, 97.89068603515625, 49.39375305175781]",Grants,"[""right""]",span,83.0267837141564,"[925.8812255859375, 169.5203094482422, 34.5625, 15.793746948242188]",
f09c5fe6-0734-4c2d-b330-97aba7bae539,4,test_domain_original,keep,style,run_20251112_005301_test_domain_style/f09c5fe6-0734-4c2d-b330-97aba7bae539/screenshots/step_4_click.png,Click on 'Employment' button,Click on the button to the right of ‘Grants',"(1116, 259)","[1045.640625, 223.296875, 140.265625, 71.5625]",Grants,"[""right""]",span,128.038138429837,"[955.84375, 244.828125, 48.484375, 22.5625]",
f09c5fe6-0734-4c2d-b330-97aba7bae539,4,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/f09c5fe6-0734-4c2d-b330-97aba7bae539/screenshots/step_4_click.png,Click on 'Employment' button,Click on the button to the right of ‘Grants',"(976, 238)","[916.890625, 205.46875, 117.5625, 64.5]",Grants,"[""right""]",span,101.555918356454,"[855.34375, 229.46875, 37.546875, 16.5]",
f0e64c18-28ca-4627-b33c-260c998d5cab,11,test_domain_original,keep,original,run_20251112_004959_test_domain_original/f0e64c18-28ca-4627-b33c-260c998d5cab/screenshots/step_11_click.png,Click on 'Select University' div,Click on the div above ‘Student only’,"(506, 200)","[446, 180, 119.796875, 40]",Student only,"[""above""]",span,82.7282417019584,"[433, 264, 80.4375, 24]",
f0e64c18-28ca-4627-b33c-260c998d5cab,11,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/f0e64c18-28ca-4627-b33c-260c998d5cab/screenshots/step_11_click.png,Click on 'Select University' div,Click on the div above ‘Student only’,"(642, 140)","[600.1953125, 126, 83.8577880859375, 28]",Student only,"[""above""]",span,57.9097712098894,"[591.0952758789062, 184.8000030517578, 56.3062744140625, 16.79998779296875]",
f0e64c18-28ca-4627-b33c-260c998d5cab,11,test_domain_original,keep,style,run_20251112_005301_test_domain_style/f0e64c18-28ca-4627-b33c-260c998d5cab/screenshots/step_11_click.png,Click on 'Select University' div,Click on the div above ‘Student only’,"(528, 224)","[446, 204, 163.765625, 40]",Student only,"[""above""]",span,93.3674319875889,"[434.453125, 294.953125, 101.15625, 24]",
f0e64c18-28ca-4627-b33c-260c998d5cab,11,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/f0e64c18-28ca-4627-b33c-260c998d5cab/screenshots/step_11_click.png,Click on 'Select University' div,Click on the div above ‘Student only’,"(506, 201)","[446, 181, 119.796875, 40]",Student only,"[""above""]",span,86.495270880931,"[433, 265, 63.203125, 24]",
f1986a5b-c074-40fe-9c89-d083389f0cc4,1,test_task_style,keep,original,run_20251112_005055_test_task_original/f1986a5b-c074-40fe-9c89-d083389f0cc4/screenshots/step_1_click.png,Click on 'Perixx PERIMICE-804 Bluetooth Ergonomic Vertical O...' img,Click on the img above '-23',"(566, 478)","[453, 393.03125, 226.5, 169.875]",-23,"[""above""]",span,115.215919072898,"[518, 579.6875, 23.125, 15]",
f1986a5b-c074-40fe-9c89-d083389f0cc4,1,test_task_style,keep,precision,run_20251112_005206_test_task_precision/f1986a5b-c074-40fe-9c89-d083389f0cc4/screenshots/step_1_click.png,Click on 'Perixx PERIMICE-804 Bluetooth Ergonomic Vertical O...' img,Click on the img above '-23',"(684, 335)","[605.0952758789062, 275.1218566894531, 158.550048828125, 118.91250610351562]",-23,"[""above""]",span,80.6511655895961,"[650.5952758789062, 405.78125, 16.1875, 10.5]",
f1986a5b-c074-40fe-9c89-d083389f0cc4,1,test_task_style,keep,style,run_20251112_005316_test_task_style/f1986a5b-c074-40fe-9c89-d083389f0cc4/screenshots/step_1_click.png,Click on 'Perixx PERIMICE-804 Bluetooth Ergonomic Vertical O...' img,Click on the img above '-23',"(566, 508)","[453, 423.03125, 226.5, 169.875]",-23,"[""above""]",span,117.113547499051,"[518, 611.6875, 23.125, 15]",
f1986a5b-c074-40fe-9c89-d083389f0cc4,1,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/f1986a5b-c074-40fe-9c89-d083389f0cc4/screenshots/step_1_click.png,Click on 'Perixx PERIMICE-804 Bluetooth Ergonomic Vertical O...' img,Click on the img above '-23',"(566, 478)","[453, 393.03125, 226.5, 169.875]",-23,"[""above""]",span,114.263991553004,"[518, 579.5625, 19.5625, 12]",
f1986a5b-c074-40fe-9c89-d083389f0cc4,6,test_task_style,keep,original,run_20251112_005055_test_task_original/f1986a5b-c074-40fe-9c89-d083389f0cc4/screenshots/step_6_click.png,Click on 'ADD TO CART' button,Click on the button above 'ADD TO COMPARE' button,"(1638, 540)","[1538, 522.0, 200, 36]",ADD TO COMPARE,"[""above""]",label,112.883332376909,"[1468, 581.0, 142.84375, 28]",
f1986a5b-c074-40fe-9c89-d083389f0cc4,6,test_task_style,keep,precision,run_20251112_005206_test_task_precision/f1986a5b-c074-40fe-9c89-d083389f0cc4/screenshots/step_6_click.png,Click on 'ADD TO CART' button,Click on the button above 'ADD TO COMPARE' button,"(1435, 414)","[1364.5953369140625, 401.0453186035156, 140, 25.199981689453125]",ADD TO COMPARE,"[""above""]",label,79.0183433239242,"[1315.5953369140625, 442.3453063964844, 99.9906005859375, 19.600006103515625]",
f1986a5b-c074-40fe-9c89-d083389f0cc4,6,test_task_style,keep,style,run_20251112_005316_test_task_style/f1986a5b-c074-40fe-9c89-d083389f0cc4/screenshots/step_6_click.png,Click on 'ADD TO CART' button,Click on the button above 'ADD TO COMPARE' button,"(1628, 540)","[1542, 515.0, 172.859375, 50]",ADD TO COMPARE,"[""above""]",label,94.8821306325849,"[1471.859375, 587.765625, 186.90625, 42]",
f1986a5b-c074-40fe-9c89-d083389f0cc4,6,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/f1986a5b-c074-40fe-9c89-d083389f0cc4/screenshots/step_6_click.png,Click on 'ADD TO CART' button,Click on the button above 'ADD TO COMPARE' button,"(1638, 540)","[1538, 523.5, 200, 33]",PRICE ALERT,"[""above""]",div,64.9125054347497,"[1616.359375, 581.0, 112.234375, 28]",
f2b311ad-246c-4464-beb6-9178cfffb50b,11,test_task_style,keep,original,run_20251112_005055_test_task_original/f2b311ad-246c-4464-beb6-9178cfffb50b/screenshots/step_11_click.png,Click on 'Sort & Filter' link,Click on the link below 'Wed Apr 26 $181',"(560, 399)","[520, 389.296875, 80.390625, 19]",,"[""below""]",span,64.5274897701372,"[539.9879760742188, 333.3317565917969, 6.4302978515625, 6.43023681640625]",
f2b311ad-246c-4464-beb6-9178cfffb50b,11,test_task_style,keep,precision,run_20251112_005206_test_task_precision/f2b311ad-246c-4464-beb6-9178cfffb50b/screenshots/step_11_click.png,Click on 'Sort & Filter' link,Click on the link below 'Wed Apr 26 $181',"(680, 279)","[651.9953002929688, 272.5078125, 56.2734375, 13.29998779296875]",,"[""below""]",span,45.1692398950496,"[665.9868774414062, 233.3322296142578, 4.501220703125, 4.50115966796875]",
f2b311ad-246c-4464-beb6-9178cfffb50b,11,test_task_style,keep,style,run_20251112_005316_test_task_style/f2b311ad-246c-4464-beb6-9178cfffb50b/screenshots/step_11_click.png,Click on 'Sort & Filter' link,Click on the link below 'Sat Apr 29 $181',"(560, 416)","[520, 406.296875, 80.390625, 20]",,"[""below""]",span,65.0099756655481,"[539.9879760742188, 350.3317565917969, 6.4302978515625, 6.43023681640625]",
f2b311ad-246c-4464-beb6-9178cfffb50b,11,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/f2b311ad-246c-4464-beb6-9178cfffb50b/screenshots/step_11_click.png,Click on 'Sort & Filter' link,Click on the link below 'Wed Apr 26 $181',"(552, 399)","[520, 391.796875, 63.171875, 15]",,"[""below""]",span,63.3074564756013,"[539.9879760742188, 333.3317565917969, 6.4302978515625, 6.43023681640625]",
f2b311ad-246c-4464-beb6-9178cfffb50b,13,test_task_style,keep,original,run_20251112_005055_test_task_original/f2b311ad-246c-4464-beb6-9178cfffb50b/screenshots/step_13_click.png,Click on the 'April 29th 2023' button,Click on the button to the right of 'April 28th 2023' button,"(824, 540)","[815.875, 530.8046875, 16.640625, 18.390625]",28,"[""right""]",button,48.9765631231058,"[753.21875, 518.0078125, 44, 44]",
f2b311ad-246c-4464-beb6-9178cfffb50b,13,test_task_style,keep,precision,run_20251112_005206_test_task_precision/f2b311ad-246c-4464-beb6-9178cfffb50b/screenshots/step_13_click.png,Click on the 'April 29th 2023' button,Click on the button to the right of 'April 28th 2023' button,"(865, 493)","[859.1077880859375, 486.6312561035156, 11.6484375, 12.8734130859375]",28,"[""right""]",button,34.2836002887165,"[815.2484130859375, 477.6734313964844, 30.79998779296875, 30.79998779296875]",
f2b311ad-246c-4464-beb6-9178cfffb50b,13,test_task_style,keep,style,run_20251112_005316_test_task_style/f2b311ad-246c-4464-beb6-9178cfffb50b/screenshots/step_13_click.png,Click on the 'April 29th 2023' button,Click on the button to the right of 'April 28th 2023' button,"(765, 540)","[756.5625, 529.0, 16.640625, 22]",28,"[""right""]",span,48.703516625992,"[708.546875, 530.859375, 16.640625, 18.390625]",
f2b311ad-246c-4464-beb6-9178cfffb50b,13,test_task_style,keep,text_shrink,run_20251113_005227_test_task_text_shrink/f2b311ad-246c-4464-beb6-9178cfffb50b/screenshots/step_13_click.png,Click on the 'April 29th 2023' button,Click on the button to the right of 'April 28th 2023' button,"(856, 540)","[850.046875, 533.6796875, 11.453125, 12.640625]",,"[""above""]",div,182.039859305528,"[476.875, 718.0078125, 834, 0]",
f36b49c8-7e36-4d48-b736-518d5a617a8f,1,test_website_style,keep,original,run_20251112_005125_test_website_original/f36b49c8-7e36-4d48-b736-518d5a617a8f/screenshots/step_1_click.png,Click on 'Gift Cards' link,Click on the link to the left of 'E-Gift Cards',"(582, 540)","[471, 528.25, 222, 23.5]",,"[""below""]",img,114.106583946764,"[470, 515.25, 1, 1]",
f36b49c8-7e36-4d48-b736-518d5a617a8f,1,test_website_style,keep,precision,run_20251112_005233_test_website_precision/f36b49c8-7e36-4d48-b736-518d5a617a8f/screenshots/step_1_click.png,Click on 'Gift Cards' link,Click on the link to the left of 'E-Gift Cards',"(695, 521)","[617.6953125, 512.3234252929688, 155.39996337890625, 16.45001220703125]",,"[""below""]",img,79.8745981316774,"[616.9953002929688, 503.2234191894531, 0.70001220703125, 0.70001220703125]",
f36b49c8-7e36-4d48-b736-518d5a617a8f,1,test_website_style,keep,style,run_20251112_005341_test_website_style/f36b49c8-7e36-4d48-b736-518d5a617a8f/screenshots/step_1_click.png,Click on 'Gift Cards' link,Click on the link to the left of 'E-Gift Cards',"(582, 540)","[471, 527.75, 222, 24.5]",,"[""below""]",img,114.434752151608,"[470, 511.1875, 1, 1]",
f36b49c8-7e36-4d48-b736-518d5a617a8f,1,test_website_style,keep,text_shrink,run_20251113_005230_test_website_text_shrink/f36b49c8-7e36-4d48-b736-518d5a617a8f/screenshots/step_1_click.png,Click on 'Gift Cards' link,Click on the link to the left of 'E-Gift Cards',"(582, 540)","[471, 530.203125, 222, 19.59375]",,"[""below""]",img,113.707522331487,"[470, 517.203125, 1, 1]",
f484bada-3df1-4be5-845d-342ca34c63e9,3,test_domain_original,keep,original,run_20251112_004959_test_domain_original/f484bada-3df1-4be5-845d-342ca34c63e9/screenshots/step_3_click.png,Click on 'Forms' link,Click on the link above ‘Publications',"(882, 397)","[779.140625, 383.359375, 206, 27]",Publications,"[""above""]",span,45.1492127950823,"[779.140625, 426.671875, 90.578125, 18]",
f484bada-3df1-4be5-845d-342ca34c63e9,3,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/f484bada-3df1-4be5-845d-342ca34c63e9/screenshots/step_3_click.png,Click on 'Forms' link,Click on the link above ‘Publications',"(905, 278)","[833.3937377929688, 268.3515625, 144.20001220703125, 18.899993896484375]",Publications,"[""above""]",span,31.6044323245259,"[833.3937377929688, 298.6702880859375, 63.4046630859375, 12.600006103515625]",
f484bada-3df1-4be5-845d-342ca34c63e9,3,test_domain_original,keep,style,run_20251112_005301_test_domain_style/f484bada-3df1-4be5-845d-342ca34c63e9/screenshots/step_3_click.png,Click on 'Forms' link,Click on the link above ‘Publications',"(924, 408)","[820.921875, 393.796875, 206, 28]",Publications,"[""above""]",span,45.768633607150896,"[814.171875, 435.734375, 89.1875, 17]",
f484bada-3df1-4be5-845d-342ca34c63e9,3,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/f484bada-3df1-4be5-845d-342ca34c63e9/screenshots/step_3_click.png,Click on 'Forms' link,Click on the link above ‘Publications',"(845, 359)","[741.796875, 348.40625, 206, 21.59375]",Publications,"[""above""]",span,35.5959799907785,"[741.796875, 383.625, 69.25, 13]",
f484bada-3df1-4be5-845d-342ca34c63e9,5,test_domain_original,keep,original,run_20251112_004959_test_domain_original/f484bada-3df1-4be5-845d-342ca34c63e9/screenshots/step_5_click.png,Click on 'Resources' button,Click on the button to the right of 'News',"(825, 253)","[762.140625, 218.171875, 125.125, 70.5625]",News,"[""right""]",span,106.8359375,"[689.59375, 244.171875, 56.546875, 18]",
f484bada-3df1-4be5-845d-342ca34c63e9,5,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/f484bada-3df1-4be5-845d-342ca34c63e9/screenshots/step_5_click.png,Click on 'Resources' button,Click on the button to the right of 'News',"(865, 177)","[821.4937133789062, 152.72030639648438, 87.5875244140625, 49.39375305175781]",News,"[""right""]",span,74.7851257324219,"[770.7109375, 170.92030334472656, 39.58282470703125, 12.600006103515625]",
f484bada-3df1-4be5-845d-342ca34c63e9,5,test_domain_original,keep,style,run_20251112_005301_test_domain_style/f484bada-3df1-4be5-845d-342ca34c63e9/screenshots/step_5_click.png,Click on 'Resources' button,Click on the button to the right of 'News',"(850, 264)","[787.515625, 228.53125, 124.921875, 71.5625]",Grants,"[""left""]",span,118.986099585335,"[941.59375, 251.453125, 48.484375, 22.5625]",
f484bada-3df1-4be5-845d-342ca34c63e9,5,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/f484bada-3df1-4be5-845d-342ca34c63e9/screenshots/step_5_click.png,Click on 'Resources' button,Click on the button to the right of 'News',"(778, 238)","[724.796875, 205.46875, 106.546875, 64.5]",News,"[""right""]",span,92.578125,"[662.1875, 230.71875, 46.609375, 13]",
f53d6c0e-1484-43e1-be9e-902d54de3697,0,test_domain_original,keep,original,run_20251112_004959_test_domain_original/f53d6c0e-1484-43e1-be9e-902d54de3697/screenshots/step_0_click.png,Click on 'United States - English' link,Click on the link below 'Mexico - Espanol',"(1488, 691)","[1326.5, 664.25, 323.5, 54]",Mexico - Español,"[""near""]",a,54.0,"[1326.5, 610.25, 323.5, 54]",
f53d6c0e-1484-43e1-be9e-902d54de3697,0,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/f53d6c0e-1484-43e1-be9e-902d54de3697/screenshots/step_0_click.png,Click on 'United States - English' link,Click on the link below 'Mexico - Espanol',"(1330, 484)","[1216.5452880859375, 464.9750061035156, 226.449951171875, 37.79998779296875]",Mexico - Español,"[""near""]",a,37.8000030517578,"[1216.5452880859375, 427.17498779296875, 226.449951171875, 37.800018310546875]",
f53d6c0e-1484-43e1-be9e-902d54de3697,0,test_domain_original,keep,style,run_20251112_005301_test_domain_style/f53d6c0e-1484-43e1-be9e-902d54de3697/screenshots/step_0_click.png,Click on 'United States - English' link,Click on the link below 'Mexico - Espanol',"(1488, 680)","[1326.5, 652.25, 323.5, 55]",Mexico - Español,"[""near""]",a,55.0,"[1326.5, 597.25, 323.5, 55]",
f53d6c0e-1484-43e1-be9e-902d54de3697,0,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/f53d6c0e-1484-43e1-be9e-902d54de3697/screenshots/step_0_click.png,Click on 'United States - English' link,Click on the link below 'Mexico - Espanol',"(1488, 641)","[1326.5, 617.609375, 323.5, 46.5]",Mexico - Español,"[""near""]",a,46.5,"[1326.5, 580.015625, 323.5, 46.5]",
f5da4b14-026d-4a10-ab89-f5720418f2b4,1,test_domain_original,keep,original,run_20251112_004959_test_domain_original/f5da4b14-026d-4a10-ab89-f5720418f2b4/screenshots/step_1_type.png,Type 'hamburger' in 'Type ingredients...' textbox,Type 'hamburger' in the textbox above ‘low carb’,"(923, 193)","[736, 181.15625, 373.375, 24]",low carb,"[""above""]",a,82.6426741125471,"[908.59375, 266.15625, 55.578125, 17]",
f5da4b14-026d-4a10-ab89-f5720418f2b4,1,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/f5da4b14-026d-4a10-ab89-f5720418f2b4/screenshots/step_1_type.png,Type 'hamburger' in 'Type ingredients...' textbox,Type 'hamburger' in the textbox above ‘low carb’,"(934, 135)","[803.1953125, 126.80937194824219, 261.3624267578125, 16.800003051757812]",low carb,"[""above""]",a,57.8498769112613,"[924.0109252929688, 186.3093719482422, 38.9046630859375, 11.900009155273438]",
f5da4b14-026d-4a10-ab89-f5720418f2b4,1,test_domain_original,keep,style,run_20251112_005301_test_domain_style/f5da4b14-026d-4a10-ab89-f5720418f2b4/screenshots/step_1_type.png,Type 'hamburger' in 'Type ingredients...' textbox,Type 'hamburger' in the textbox above ‘low carb’,"(929, 198)","[741.84375, 175.734375, 374.5625, 45.0625]",low carb,"[""above""]",a,84.8610109197175,"[908, 270.46875, 55.203125, 17]",
f5da4b14-026d-4a10-ab89-f5720418f2b4,1,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/f5da4b14-026d-4a10-ab89-f5720418f2b4/screenshots/step_1_type.png,Type 'hamburger' in 'Type ingredients...' textbox,Type 'hamburger' in the textbox above ‘low carb’,"(923, 193)","[736, 181.15625, 373.375, 24]",chicken,"[""above""]",a,87.516127141034,"[931.4375, 269.15625, 40.90625, 13]",
f670ae67-e875-4fb5-aa51-070dff354aa6,1,test_domain_original,keep,original,run_20251112_004959_test_domain_original/f670ae67-e875-4fb5-aa51-070dff354aa6/screenshots/step_1_click.png,Click on 'Request a Police Crash Report' link,Click on the link below 'View Other Highway Safety Related Data',"(1153, 540)","[995.390625, 527.6484375, 314.828125, 24.703125]",View Other Highway Safety Related Data,"[""near""]",a,24.703125,"[995.390625, 502.9453125, 314.828125, 24.703125]",
f670ae67-e875-4fb5-aa51-070dff354aa6,1,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/f670ae67-e875-4fb5-aa51-070dff354aa6/screenshots/step_1_click.png,Click on 'Request a Police Crash Report' link,Click on the link below 'View Other Highway Safety Related Data',"(1149, 365)","[987.3937377929688, 356.5078125, 323.43280029296875, 17.29217529296875]",View Other Highway Safety Related Data,"[""near""]",a,17.2921905517578,"[987.3937377929688, 339.2156066894531, 323.43280029296875, 17.292205810546875]",
f670ae67-e875-4fb5-aa51-070dff354aa6,1,test_domain_original,keep,style,run_20251112_005301_test_domain_style/f670ae67-e875-4fb5-aa51-070dff354aa6/screenshots/step_1_click.png,Click on 'Request a Police Crash Report' link,Click on the link below 'View Other Highway Safety Related Data',"(1151, 540)","[994.296875, 527.1484375, 312.890625, 25.703125]",View Other Highway Safety Related Data,"[""near""]",a,25.703125,"[994.296875, 499.6953125, 312.890625, 25.703125]",
f670ae67-e875-4fb5-aa51-070dff354aa6,1,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/f670ae67-e875-4fb5-aa51-070dff354aa6/screenshots/step_1_click.png,Click on 'Request a Police Crash Report' link,Click on the link below 'View Other Highway Safety Related Data',"(1151, 472)","[991.578125, 461.546875, 318.640625, 20.875]",View Other Highway Safety Related Data,"[""near""]",a,20.875,"[991.578125, 440.671875, 318.640625, 20.875]",
f6d10418-08fc-4aff-bfb8-97ff708f7e6a,2,test_domain_original,keep,original,run_20251112_004959_test_domain_original/f6d10418-08fc-4aff-bfb8-97ff708f7e6a/screenshots/step_2_click.png,Click on 'Sort' button,Click on the button above 'FOURMIDABLE' img,"(1738, 77)","[1697.984375, 57, 80, 40]",,"[""above""]",div,67.2821884550494,"[1701.203125, 107.390625, 136.796875, 58]",
f6d10418-08fc-4aff-bfb8-97ff708f7e6a,2,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/f6d10418-08fc-4aff-bfb8-97ff708f7e6a/screenshots/step_2_click.png,Click on 'Sort' button,Click on the button above 'FOURMIDABLE' img,"(1665, 54)","[1636.5889892578125, 39.89999771118164, 56, 28.000003814697266]",,"[""above""]",div,47.0975558740047,"[1638.8421630859375, 75.1734390258789, 95.7578125, 40.599998474121094]",
f6d10418-08fc-4aff-bfb8-97ff708f7e6a,2,test_domain_original,keep,style,run_20251112_005301_test_domain_style/f6d10418-08fc-4aff-bfb8-97ff708f7e6a/screenshots/step_2_click.png,Click on 'Sort' button,Click on the button to the left of 'Save Search',"(1742, 122)","[1715.046875, 102, 53.34375, 40]","$1,695 - 3,600","[""above""]",p,75.5434736178447,"[1568, 181.390625, 340, 32]",
f6d10418-08fc-4aff-bfb8-97ff708f7e6a,2,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/f6d10418-08fc-4aff-bfb8-97ff708f7e6a/screenshots/step_2_click.png,Click on 'Sort' button,Click on the button above 'FOURMIDABLE' img,"(1756, 77)","[1715.609375, 57, 80, 40]",,"[""above""]",div,61.0166178096245,"[1701.203125, 107.390625, 136.796875, 58]",
f7635bd8-161b-40a8-a5d5-8d76f2ba4810,3,test_domain_original,keep,original,run_20251112_004959_test_domain_original/f7635bd8-161b-40a8-a5d5-8d76f2ba4810/screenshots/step_3_click.png,Click on 'Display Results' span,Click on the span above ‘Clear All Filters’,"(845, 555)","[800.796875, 546.796875, 88.28125, 16.796875]",Clear All Filters,"[""above""]",a,42.5078132179287,"[797.859375, 589.703125, 94.140625, 16]",
f7635bd8-161b-40a8-a5d5-8d76f2ba4810,3,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/f7635bd8-161b-40a8-a5d5-8d76f2ba4810/screenshots/step_3_click.png,Click on 'Display Results' span,Click on the span above ‘Clear All Filters’,"(591, 540)","[560.5578002929688, 534.12109375, 61.796875, 11.7578125]",Clear All Filters,"[""above""]",a,29.755432635954,"[558.5015258789062, 564.1554565429688, 65.8984375, 11.199951171875]",
f7635bd8-161b-40a8-a5d5-8d76f2ba4810,3,test_domain_original,keep,style,run_20251112_005301_test_domain_style/f7635bd8-161b-40a8-a5d5-8d76f2ba4810/screenshots/step_3_click.png,Click on 'Display Results' span,Click on the span above ‘Clear All Filters’,"(845, 540)","[796.6875, 531.6015625, 96.484375, 16.796875]",Clear All Filters,"[""above""]",span,42.5078125,"[797.859375, 574.5078125, 94.140625, 16]",
f7635bd8-161b-40a8-a5d5-8d76f2ba4810,3,test_domain_original,keep,text_shrink,run_20251113_005132_test_domain_text_shrink/f7635bd8-161b-40a8-a5d5-8d76f2ba4810/screenshots/step_3_click.png,Click on 'Display Results' span,Click on the span above ‘Clear All Filters’,"(845, 540)","[810.25, 533.40625, 69.375, 13.1875]",Clear All Filters,"[""above""]",a,43.5,"[807.953125, 577.5, 73.96875, 12]",
f7635bd8-161b-40a8-a5d5-8d76f2ba4810,10,test_domain_original,keep,original,run_20251112_004959_test_domain_original/f7635bd8-161b-40a8-a5d5-8d76f2ba4810/screenshots/step_10_click.png,Click on 'Apply' link,Click on the link above ‘Save to My Profile’,"(900, 653)","[882.140625, 645.234375, 35.03125, 16]",Save to My Profile,"[""above""]",a,50.0462829002205,"[882.140625, 676.234375, 113.609375, 16]",
f7635bd8-161b-40a8-a5d5-8d76f2ba4810,10,test_domain_original,keep,precision,run_20251112_005144_test_domain_precision/f7635bd8-161b-40a8-a5d5-8d76f2ba4810/screenshots/step_10_click.png,Click on 'Apply' link,Click on the link above ‘Save to My Profile’,"(630, 457)","[617.4984130859375, 451.6640625, 24.52191162109375, 11.199981689453125]",Save to My Profile,"[""above""]",a,35.0323914797116,"[617.4984130859375, 473.3640441894531, 79.52655029296875, 11.20001220703125]",
